search_rank,case_title,url_path_crime_type,api_result_id,unodc_case_number,canonical_url,requested_url,final_url,final_url_relation,og_url,og_url_relation,http_status,content_type,content_encoding,download_timestamp,raw_filename,byte_count,sha256,download_status,attempts,redirect_count,redirect_chain,elapsed_seconds,pilot_selected,pilot_selection_reasons,last_action,last_checked_at,structural_markers,warnings,error,source_manifest_discovered_at
1291,Sentença 2001.71.00.025842-5 JFRS,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/bra/2006/sentenca_2001.71.00.025842-5_jfrs.html",BRA128,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bra/2006/sentenca_2001.71.00.025842-5_jfrs.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bra/2006/sentenca_2001.71.00.025842-5_jfrs.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bra/2006/sentenca_2001.71.00.025842-5_jfrs.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/bra/2006/sentenca_2001.71.00.025842-5_jfrs.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T03:12:59Z,data/raw_html/001291_314d4f68d16a.html,267584,ed0c1d62a953307a1cfb9640cb8c3cc3540007a872f75e081b9dea8131985e84,HTTP_OK_VALID,1,0,[],3.022,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:36:08Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
1292,Processo 2004.38.03.009328-4,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/bra/2006/processo_2004.38.03.009328-4.html",BRA001,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bra/2006/processo_2004.38.03.009328-4.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bra/2006/processo_2004.38.03.009328-4.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bra/2006/processo_2004.38.03.009328-4.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/bra/2006/processo_2004.38.03.009328-4.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T03:13:02Z,data/raw_html/001292_c396b7c4fce3.html,248559,395c35d05bee5bf5886a02cb218e72792f60d8ed144b85a1370f66e9fcc5e53a,HTTP_OK_VALID,1,0,[],2.398,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:36:08Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
1293,Decision No. 312,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/alb/2006/decision_no._312.html",ALB012,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/alb/2006/decision_no._312.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/alb/2006/decision_no._312.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/alb/2006/decision_no._312.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/alb/2006/decision_no._312.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T03:13:05Z,data/raw_html/001293_fd1576b8ccd4.html,251255,c590822d3dcb51242fa4f03cbcf4d5b1d05ca708ec7c7ced2461b09190e0f3c6,HTTP_OK_VALID,1,0,[],3.001,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:36:08Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
1294,Epoux Moukarim c. Demoiselle Isopehi,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/fra/2006/epoux_moukarim_c._demoiselle_isopehi.html",FRA012,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/fra/2006/epoux_moukarim_c._demoiselle_isopehi.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/fra/2006/epoux_moukarim_c._demoiselle_isopehi.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/fra/2006/epoux_moukarim_c._demoiselle_isopehi.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/fra/2006/epoux_moukarim_c._demoiselle_isopehi.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T03:13:08Z,data/raw_html/001294_a33cba5af819.html,247519,12dbba9b5f26a45366a493898778f91b510496fa515fd778654579988cc1e040,HTTP_OK_VALID,1,0,[],3.009,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:36:08Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
1295,Case No B 1149-06,illicitfirearmscrimetype,"2200,en,/case-law-doc/illicitfirearmscrimetype/swe/2006/case_no_b_1149-06.html",SWE026,https://www.unodc.org/cld/case-law-doc/illicitfirearmscrimetype/swe/2006/case_no_b_1149-06.html,https://www.unodc.org/cld/case-law-doc/illicitfirearmscrimetype/swe/2006/case_no_b_1149-06.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/illicitfirearmscrimetype/swe/2006/case_no_b_1149-06.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/illicitfirearmscrimetype/swe/2006/case_no_b_1149-06.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T01:57:08Z,data/raw_html/001295_008612e67c67.html,298505,939a9dfff67163bc95aaaa980f3b271001a05d97ca240f790cc0294324a0dfff,HTTP_OK_VALID,1,0,[],3.890,true,cross_path_illicitfirearmscrimetype,SKIPPED_VALID_EXISTING,2026-08-10T03:36:08Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":false,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2|MISSING_FACT_SUMMARY_MARKER,,2026-08-10T00:19:26Z
1296,Brechman et al. vs. State of Israel,criminalgroupcrimetype,"2200,en,/case-law-doc/criminalgroupcrimetype/isr/2006/brechman_et_al._vs._state_of_israel.html",ISR009,https://www.unodc.org/cld/case-law-doc/criminalgroupcrimetype/isr/2006/brechman_et_al._vs._state_of_israel.html,https://www.unodc.org/cld/case-law-doc/criminalgroupcrimetype/isr/2006/brechman_et_al._vs._state_of_israel.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/criminalgroupcrimetype/isr/2006/brechman_et_al._vs._state_of_israel.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/criminalgroupcrimetype/isr/2006/brechman_et_al._vs._state_of_israel.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T03:13:11Z,data/raw_html/001296_331a4479208a.html,264106,79f98e8435231e3e2f29c991624b83e67d895cb6048d484e98c9dadacb0e3c91,HTTP_OK_VALID,1,0,[],2.952,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:36:08Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
1297,Presuda K-71/05,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/bih/2006/presuda_k-7105_.html",BIHx001,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bih/2006/presuda_k-7105_.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bih/2006/presuda_k-7105_.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bih/2006/presuda_k-7105_.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/bih/2006/presuda_k-7105_.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T03:13:13Z,data/raw_html/001297_a23682a946c0.html,253294,8fdf183cef235770bff53f8a874e6289fd53bb7b487fabe3ef29c6d8701816a4,HTTP_OK_VALID,1,0,[],2.432,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:36:08Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
1298,United States v. Okhotina,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/usa/2006/united_states_v._okhotina.html",USA024,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2006/united_states_v._okhotina.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2006/united_states_v._okhotina.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2006/united_states_v._okhotina.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/usa/2006/united_states_v._okhotina.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T03:13:16Z,data/raw_html/001298_b510f7e70a98.html,250201,142a8ec2d345c66afa048731cb9e2823e8eca6a9380ca8f2dc6608c36ab716c1,HTTP_OK_VALID,1,0,[],2.583,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:36:08Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
1299,Case No B 133-05,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/swe/2006/case_no_b_133-05.html",SWE002,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/swe/2006/case_no_b_133-05.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/swe/2006/case_no_b_133-05.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/swe/2006/case_no_b_133-05.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/swe/2006/case_no_b_133-05.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T03:13:19Z,data/raw_html/001299_9a7d1ebd66e6.html,259421,f962eb40658c2fa2a4fb7ef5a7d7a968db05a11536eabb99c18128da96aad34d,HTTP_OK_VALID,1,0,[],3.655,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:36:08Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
1300,5 To 31/2006,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/svk/2006/5_to_312006_.html",SVK038,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/svk/2006/5_to_312006_.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/svk/2006/5_to_312006_.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/svk/2006/5_to_312006_.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/svk/2006/5_to_312006_.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T03:13:23Z,data/raw_html/001300_d2e4e26fe8b6.html,260439,1143cd5416afa7eb0e8f88e0fb3ba801022574208d992853e8482d8fc8e7cd0f,HTTP_OK_VALID,1,0,[],3.462,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:36:08Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
1301,Court of Appeals of Ghent 03-04-2006,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/bel/2006/court_of_appeals_of_ghent_03-04-2006.html",BEL012,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bel/2006/court_of_appeals_of_ghent_03-04-2006.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bel/2006/court_of_appeals_of_ghent_03-04-2006.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bel/2006/court_of_appeals_of_ghent_03-04-2006.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/bel/2006/court_of_appeals_of_ghent_03-04-2006.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T03:13:27Z,data/raw_html/001301_8e5731af7ea7.html,250714,7cf7e76ac1c9cf0b4f917e1fb40ba44973ae8ed005537789d07f495e773787b0,HTTP_OK_VALID,1,0,[],3.638,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:36:08Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
1302,7 To 16/2006,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/svk/2006/7_to_162006.html",SVK047,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/svk/2006/7_to_162006.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/svk/2006/7_to_162006.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/svk/2006/7_to_162006.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/svk/2006/7_to_162006.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T03:13:29Z,data/raw_html/001302_cdcbaab0ff50.html,258268,880fc2e544384f3ede28ed585f1eb625745114711ca6efad7f8e8dbbcf1977b2,HTTP_OK_VALID,1,0,[],2.516,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:36:08Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
1303,Processo nº 2003.83.00.002077-2,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/bra/2006/processo_n_2003.83.00.002077-2.html",BRA013,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bra/2006/processo_n_2003.83.00.002077-2.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bra/2006/processo_n_2003.83.00.002077-2.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bra/2006/processo_n_2003.83.00.002077-2.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/bra/2006/processo_n_2003.83.00.002077-2.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T03:13:32Z,data/raw_html/001303_83d5cbd4589b.html,254079,cf76ba70cc00e03714cc624a8c51283029f74c790d0d783c87e4692cb968d55a,HTTP_OK_VALID,1,0,[],2.516,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:36:08Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
1304,II AKa 299/05,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/pol/2006/ii_aka_29905.html",POL005,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/pol/2006/ii_aka_29905.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/pol/2006/ii_aka_29905.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/pol/2006/ii_aka_29905.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/pol/2006/ii_aka_29905.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T03:13:35Z,data/raw_html/001304_634251a18836.html,278585,e29bd846adde5176e5b0558b6d810720cccefe69172d3f75a54e9f607756b040,HTTP_OK_VALID,1,0,[],3.241,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:36:08Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
1305,United States v. Carlos Curtis,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/usa/2006/united_states_v._carlos_curtis.html",USA095,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2006/united_states_v._carlos_curtis.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2006/united_states_v._carlos_curtis.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2006/united_states_v._carlos_curtis.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/usa/2006/united_states_v._carlos_curtis.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T03:13:38Z,data/raw_html/001305_82c65cb0d128.html,251980,ce03a8019346f3e1634366dc0e4fbf2c02a8aec4d0895f2ea304e04d45b758c9,HTTP_OK_VALID,1,0,[],3.528,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:36:08Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
1306,Decision No. 361,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/alb/2006/decision_no._361.html",ALB011,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/alb/2006/decision_no._361.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/alb/2006/decision_no._361.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/alb/2006/decision_no._361.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/alb/2006/decision_no._361.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T03:13:42Z,data/raw_html/001306_dd9f6c747097.html,261126,12f66b0abd7d3fd44e3fe45e414e5c30c8ada4efd58109fbe1b511ecd9a5f8fe,HTTP_OK_VALID,1,0,[],3.346,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:36:08Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
1307,Processo nº 2005.03.99.009508-0 18548,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/bra/2006/processo_n_2005.03.99.009508-0_18548.html",BRA069,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bra/2006/processo_n_2005.03.99.009508-0_18548.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bra/2006/processo_n_2005.03.99.009508-0_18548.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bra/2006/processo_n_2005.03.99.009508-0_18548.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/bra/2006/processo_n_2005.03.99.009508-0_18548.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T03:13:45Z,data/raw_html/001307_cd7c8c3e67cf.html,281600,b8125b495e8e1d9f42d325677791e8faf44523d11a36a52f6caeec2cbc4d2501,HTTP_OK_VALID,1,0,[],2.920,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:36:08Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
1308,United States v. Maksimenko and United States v. Prokopenko,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/usa/2006/united_states_v._maksimenko_and_united_states_v._prokopenko.html",USA022,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2006/united_states_v._maksimenko_and_united_states_v._prokopenko.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2006/united_states_v._maksimenko_and_united_states_v._prokopenko.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2006/united_states_v._maksimenko_and_united_states_v._prokopenko.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/usa/2006/united_states_v._maksimenko_and_united_states_v._prokopenko.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T03:13:47Z,data/raw_html/001308_4ea215d78baa.html,254680,977eeed4596edea5dce8fc7df6cad56e055f12f0b23d500625ca5d6516266cd2,HTTP_OK_VALID,1,0,[],2.684,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:36:08Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
1309,United States v. Mario Weicks,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/usa/2006/united_states_v._mario_weicks.html",USA063,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2006/united_states_v._mario_weicks.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2006/united_states_v._mario_weicks.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2006/united_states_v._mario_weicks.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/usa/2006/united_states_v._mario_weicks.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T03:13:50Z,data/raw_html/001309_887612dbc968.html,246525,5329ff1eaf63e878fcf42a1bd0f7ef5cb211a8001542cfd5e30d557eda8de89d,HTTP_OK_VALID,1,0,[],3.139,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:36:08Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
1310,Attorney General of the Federation and Chioma Ogbonna,traffickingpersonscrimetype,"2200,en,/case-law-doc/traffickingpersonscrimetype/nga/2006/attorney_general_of_the_federation_and_chioma_ogbonna.html",NGA005,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/nga/2006/attorney_general_of_the_federation_and_chioma_ogbonna.html,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/nga/2006/attorney_general_of_the_federation_and_chioma_ogbonna.html?lng=en&tmpl=sherloc,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/nga/2006/attorney_general_of_the_federation_and_chioma_ogbonna.html?lng=en&tmpl=sherloc,CANONICAL_EQUIVALENT,https://www.unodc.org/cld/en/case-law-doc/traffickingpersonscrimetype/nga/2006/attorney_general_of_the_federation_and_chioma_ogbonna.html,CANONICAL_EQUIVALENT,200,text/html;charset=utf-8,,2026-08-10T03:13:53Z,data/raw_html/001310_75cbefbd8257.html,250459,39925bc0d821c510d384c45e4f129d7782f2f7de024610e379cafd1c58e20945,HTTP_OK_VALID,1,0,[],2.887,false,,SKIPPED_VALID_EXISTING,2026-08-10T03:36:08Z,"{""seen_html"":true,""html_lang"":""en"",""page_locale_en"":true,""case_law_content"":true,""case_law_detail"":true,""db_header"":true,""case_title"":true,""fact_summary"":true,""trafficking_badge"":true,""og_url"":true,""doctype_count"":2}",DOCTYPE_COUNT_2,,2026-08-10T00:19:26Z
